roomNumber;dayOfWeek;block;capacity;floor;resourceId;detailCodes
R-057;saturday;B;125;;R-057_saturday_B;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;sunday;B;125;;R-057_sunday_B;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;thursday;B;125;;R-057_thursday_B;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;tuesday;B;125;;R-057_tuesday_B;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;wednesday;B;125;;R-057_wednesday_B;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;friday;C;125;;R-057_friday_C;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;monday;C;125;;R-057_monday_C;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;saturday;C;125;;R-057_saturday_C;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;sunday;C;125;;R-057_sunday_C;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;tuesday;C;125;;R-057_tuesday_C;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;wednesday;C;125;;R-057_wednesday_C;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;friday;D;125;;R-057_friday_D;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;monday;D;125;;R-057_monday_D;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;saturday;D;125;;R-057_saturday_D;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;sunday;D;125;;R-057_sunday_D;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;thursday;D;125;;R-057_thursday_D;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;tuesday;D;125;;R-057_tuesday_D;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;wednesday;D;125;;R-057_wednesday_D;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;friday;E;125;;R-057_friday_E;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;monday;E;125;;R-057_monday_E;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;saturday;E;125;;R-057_saturday_E;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;sunday;E;125;;R-057_sunday_E;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;thursday;E;125;;R-057_thursday_E;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;tuesday;E;125;;R-057_tuesday_E;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;wednesday;E;125;;R-057_wednesday_E;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;friday;F;125;;R-057_friday_F;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;monday;F;125;;R-057_monday_F;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;saturday;F;125;;R-057_saturday_F;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;sunday;F;125;;R-057_sunday_F;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;thursday;F;125;;R-057_thursday_F;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;tuesday;F;125;;R-057_tuesday_F;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;wednesday;F;125;;R-057_wednesday_F;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;friday;G;125;;R-057_friday_G;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;monday;G;125;;R-057_monday_G;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;saturday;G;125;;R-057_saturday_G;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;sunday;G;125;;R-057_sunday_G;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;thursday;G;125;;R-057_thursday_G;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;tuesday;G;125;;R-057_tuesday_G;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-057;wednesday;G;125;;R-057_wednesday_G;ACSR,ANFI,AUDA,COMP,DATA,ESTA,TAUT,TMMF
R-058;friday;A;80;;R-058_friday_A;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;monday;A;80;;R-058_monday_A;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;saturday;A;80;;R-058_saturday_A;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;sunday;A;80;;R-058_sunday_A;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;thursday;A;80;;R-058_thursday_A;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;tuesday;A;80;;R-058_tuesday_A;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;wednesday;A;80;;R-058_wednesday_A;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;friday;B;80;;R-058_friday_B;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;monday;B;80;;R-058_monday_B;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;saturday;B;80;;R-058_saturday_B;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;sunday;B;80;;R-058_sunday_B;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;thursday;B;80;;R-058_thursday_B;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;tuesday;B;80;;R-058_tuesday_B;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;wednesday;B;80;;R-058_wednesday_B;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;friday;C;80;;R-058_friday_C;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;monday;C;80;;R-058_monday_C;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;saturday;C;80;;R-058_saturday_C;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;sunday;C;80;;R-058_sunday_C;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;tuesday;C;80;;R-058_tuesday_C;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;wednesday;C;80;;R-058_wednesday_C;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;friday;D;80;;R-058_friday_D;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;monday;D;80;;R-058_monday_D;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;saturday;D;80;;R-058_saturday_D;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;sunday;D;80;;R-058_sunday_D;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;thursday;D;80;;R-058_thursday_D;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;tuesday;D;80;;R-058_tuesday_D;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;wednesday;D;80;;R-058_wednesday_D;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;friday;E;80;;R-058_friday_E;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;monday;E;80;;R-058_monday_E;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;saturday;E;80;;R-058_saturday_E;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;sunday;E;80;;R-058_sunday_E;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;thursday;E;80;;R-058_thursday_E;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;tuesday;E;80;;R-058_tuesday_E;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;wednesday;E;80;;R-058_wednesday_E;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;friday;F;80;;R-058_friday_F;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;monday;F;80;;R-058_monday_F;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;saturday;F;80;;R-058_saturday_F;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;sunday;F;80;;R-058_sunday_F;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;thursday;F;80;;R-058_thursday_F;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;tuesday;F;80;;R-058_tuesday_F;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;wednesday;F;80;;R-058_wednesday_F;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;friday;G;80;;R-058_friday_G;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;monday;G;80;;R-058_monday_G;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;saturday;G;80;;R-058_saturday_G;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;sunday;G;80;;R-058_sunday_G;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;thursday;G;80;;R-058_thursday_G;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;tuesday;G;80;;R-058_tuesday_G;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-058;wednesday;G;80;;R-058_wednesday_G;COMP,DATA,EAMP,ESTA,HIBR,NEES,PADA,TAUT
R-059;friday;A;80;;R-059_friday_A;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;monday;A;80;;R-059_monday_A;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;saturday;A;80;;R-059_saturday_A;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;sunday;A;80;;R-059_sunday_A;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;thursday;A;80;;R-059_thursday_A;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;tuesday;A;80;;R-059_tuesday_A;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;wednesday;A;80;;R-059_wednesday_A;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;friday;B;80;;R-059_friday_B;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;monday;B;80;;R-059_monday_B;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;saturday;B;80;;R-059_saturday_B;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;sunday;B;80;;R-059_sunday_B;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;thursday;B;80;;R-059_thursday_B;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;tuesday;B;80;;R-059_tuesday_B;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;wednesday;B;80;;R-059_wednesday_B;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;friday;C;80;;R-059_friday_C;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;monday;C;80;;R-059_monday_C;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;saturday;C;80;;R-059_saturday_C;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;sunday;C;80;;R-059_sunday_C;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;tuesday;C;80;;R-059_tuesday_C;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;wednesday;C;80;;R-059_wednesday_C;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;friday;D;80;;R-059_friday_D;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;monday;D;80;;R-059_monday_D;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;saturday;D;80;;R-059_saturday_D;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;sunday;D;80;;R-059_sunday_D;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;thursday;D;80;;R-059_thursday_D;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;tuesday;D;80;;R-059_tuesday_D;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;wednesday;D;80;;R-059_wednesday_D;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;friday;E;80;;R-059_friday_E;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;monday;E;80;;R-059_monday_E;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;saturday;E;80;;R-059_saturday_E;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;sunday;E;80;;R-059_sunday_E;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;thursday;E;80;;R-059_thursday_E;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;tuesday;E;80;;R-059_tuesday_E;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;wednesday;E;80;;R-059_wednesday_E;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;friday;F;80;;R-059_friday_F;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;monday;F;80;;R-059_monday_F;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;saturday;F;80;;R-059_saturday_F;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;sunday;F;80;;R-059_sunday_F;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;thursday;F;80;;R-059_thursday_F;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;tuesday;F;80;;R-059_tuesday_F;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;wednesday;F;80;;R-059_wednesday_F;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;friday;G;80;;R-059_friday_G;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;monday;G;80;;R-059_monday_G;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;saturday;G;80;;R-059_saturday_G;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;sunday;G;80;;R-059_sunday_G;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;thursday;G;80;;R-059_thursday_G;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;tuesday;G;80;;R-059_tuesday_G;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-059;wednesday;G;80;;R-059_wednesday_G;ACSR,COMP,DATA,EAMP,ESTA,HIBR,PADA,TAUT
R-060;friday;A;80;;R-060_friday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;monday;A;80;;R-060_monday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;saturday;A;80;;R-060_saturday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;sunday;A;80;;R-060_sunday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;thursday;A;80;;R-060_thursday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;tuesday;A;80;;R-060_tuesday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;wednesday;A;80;;R-060_wednesday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;friday;B;80;;R-060_friday_B;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;monday;B;80;;R-060_monday_B;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;saturday;B;80;;R-060_saturday_B;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;sunday;B;80;;R-060_sunday_B;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;thursday;B;80;;R-060_thursday_B;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;tuesday;B;80;;R-060_tuesday_B;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;wednesday;B;80;;R-060_wednesday_B;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;friday;C;80;;R-060_friday_C;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;monday;C;80;;R-060_monday_C;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;saturday;C;80;;R-060_saturday_C;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;sunday;C;80;;R-060_sunday_C;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;tuesday;C;80;;R-060_tuesday_C;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;wednesday;C;80;;R-060_wednesday_C;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;friday;D;80;;R-060_friday_D;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;monday;D;80;;R-060_monday_D;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;saturday;D;80;;R-060_saturday_D;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;sunday;D;80;;R-060_sunday_D;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;thursday;D;80;;R-060_thursday_D;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;tuesday;D;80;;R-060_tuesday_D;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;wednesday;D;80;;R-060_wednesday_D;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;friday;E;80;;R-060_friday_E;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;monday;E;80;;R-060_monday_E;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;saturday;E;80;;R-060_saturday_E;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;sunday;E;80;;R-060_sunday_E;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;thursday;E;80;;R-060_thursday_E;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;tuesday;E;80;;R-060_tuesday_E;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;wednesday;E;80;;R-060_wednesday_E;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;friday;F;80;;R-060_friday_F;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;monday;F;80;;R-060_monday_F;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;saturday;F;80;;R-060_saturday_F;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;sunday;F;80;;R-060_sunday_F;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;thursday;F;80;;R-060_thursday_F;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;tuesday;F;80;;R-060_tuesday_F;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;wednesday;F;80;;R-060_wednesday_F;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;friday;G;80;;R-060_friday_G;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;monday;G;80;;R-060_monday_G;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;saturday;G;80;;R-060_saturday_G;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;sunday;G;80;;R-060_sunday_G;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;thursday;G;80;;R-060_thursday_G;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;tuesday;G;80;;R-060_tuesday_G;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-060;wednesday;G;80;;R-060_wednesday_G;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;friday;A;80;;R-061_friday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;monday;A;80;;R-061_monday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;saturday;A;80;;R-061_saturday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;sunday;A;80;;R-061_sunday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;thursday;A;80;;R-061_thursday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;tuesday;A;80;;R-061_tuesday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;wednesday;A;80;;R-061_wednesday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;friday;B;80;;R-061_friday_B;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;monday;B;80;;R-061_monday_B;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;saturday;B;80;;R-061_saturday_B;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;sunday;B;80;;R-061_sunday_B;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;thursday;B;80;;R-061_thursday_B;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;tuesday;B;80;;R-061_tuesday_B;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;wednesday;B;80;;R-061_wednesday_B;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;friday;C;80;;R-061_friday_C;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;monday;C;80;;R-061_monday_C;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;saturday;C;80;;R-061_saturday_C;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;sunday;C;80;;R-061_sunday_C;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;tuesday;C;80;;R-061_tuesday_C;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;wednesday;C;80;;R-061_wednesday_C;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;friday;D;80;;R-061_friday_D;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;monday;D;80;;R-061_monday_D;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;saturday;D;80;;R-061_saturday_D;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;sunday;D;80;;R-061_sunday_D;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;thursday;D;80;;R-061_thursday_D;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;tuesday;D;80;;R-061_tuesday_D;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;wednesday;D;80;;R-061_wednesday_D;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;friday;E;80;;R-061_friday_E;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;monday;E;80;;R-061_monday_E;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;saturday;E;80;;R-061_saturday_E;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;sunday;E;80;;R-061_sunday_E;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;thursday;E;80;;R-061_thursday_E;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;tuesday;E;80;;R-061_tuesday_E;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;wednesday;E;80;;R-061_wednesday_E;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;friday;F;80;;R-061_friday_F;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;monday;F;80;;R-061_monday_F;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;saturday;F;80;;R-061_saturday_F;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;sunday;F;80;;R-061_sunday_F;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;thursday;F;80;;R-061_thursday_F;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;tuesday;F;80;;R-061_tuesday_F;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;wednesday;F;80;;R-061_wednesday_F;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;friday;G;80;;R-061_friday_G;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;monday;G;80;;R-061_monday_G;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;saturday;G;80;;R-061_saturday_G;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;sunday;G;80;;R-061_sunday_G;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;thursday;G;80;;R-061_thursday_G;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;tuesday;G;80;;R-061_tuesday_G;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-061;wednesday;G;80;;R-061_wednesday_G;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-062;friday;A;80;;R-062_friday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-062;monday;A;80;;R-062_monday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-062;saturday;A;80;;R-062_saturday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-062;sunday;A;80;;R-062_sunday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-062;thursday;A;80;;R-062_thursday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-062;tuesday;A;80;;R-062_tuesday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-062;wednesday;A;80;;R-062_wednesday_A;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-062;friday;B;80;;R-062_friday_B;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-062;monday;B;80;;R-062_monday_B;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
R-062;saturday;B;80;;R-062_saturday_B;ACAS,ACES,COMP,DATA,EAMP,HIBR,TAUT
