termCode;crn;subjCode;crseNumb;title;campus;seats;semester;programsAmount;block;beginTime;endTime;startDate;endDate;monday;tuesday;wednesday;thursday;friday;saturday;sunday;requiredFloor;specialRequirement;crossList;crossListSeats
202520;20016;DAAD;00200;Administracion;A;40;02;1;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20016;DAAD;00200;Administracion;A;40;02;1;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20057;DACF;00204;Biofisica;A;76;02;1;F;1800;1930;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20058;DACF;00201;Biología;A;66;02;1;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20058;DACF;00201;Biología;A;66;02;1;E;1615;1745;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20061;DACF;00201;Biología;A;33;02;1;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20069;DAEC;00401;Macroeconomia Ii;A;55;04;1;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20069;DAEC;00401;Macroeconomia Ii;A;55;04;1;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20072;DAEC;00201;Estadistica I;A;50;02;3;E;1615;1745;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20072;DAEC;00201;Estadistica I;A;50;02;3;E;1615;1745;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20074;DAEC;00600;Organizacion Industrial;A;45;06;1;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20074;DAEC;00600;Organizacion Industrial;A;45;06;1;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20080;DAQU;00201;Quimica Para Fisica;A;35;02;1;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20080;DAQU;00201;Quimica Para Fisica;A;35;02;1;D;1430;1600;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20085;DAAD;00100;Introduccion a Administración;A;20;01;3;F;1800;1930;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20085;DAAD;00100;Introduccion a Administración;A;20;01;3;F;1800;1930;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20086;DAAD;00201;Taller de Habilidades II;A;40;02;1;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20088;DAAD;00201;Taller de Habilidades II;A;40;02;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20089;DAAD;00203;Matematica Financiera;A;45;02;2;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20090;DAAD;00300;Comportamiento Organizacional;A;20;03;1;G;1945;2115;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20090;DAAD;00300;Comportamiento Organizacional;A;20;03;1;G;1945;2115;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20091;DAAD;00400;Recursos Humanos;A;40;04;2;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20091;DAAD;00400;Recursos Humanos;A;40;04;2;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20093;DAAD;00601;Administracion Financiera;A;45;06;1;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20093;DAAD;00601;Administracion Financiera;A;45;06;1;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20094;DAAD;00600;Relaciones Laborales;A;50;06;1;E;1615;1745;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20094;DAAD;00600;Relaciones Laborales;A;50;06;1;F;1800;1930;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20095;DAAD;00600;Relaciones Laborales;A;50;06;1;E;1615;1745;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20095;DAAD;00600;Relaciones Laborales;A;50;06;1;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20098;DAAD;00602;Marketing II;A;36;06;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20099;DAAD;00803;Finanzas Corporativas;A;40;08;2;E;1615;1745;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20099;DAAD;00803;Finanzas Corporativas;A;40;08;2;E;1615;1745;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20101;DAAD;00801;Logistica Empresarial;A;40;08;1;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20101;DAAD;00801;Logistica Empresarial;A;40;08;1;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20102;DAAD;00801;Logistica Empresarial;A;40;08;1;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20102;DAAD;00801;Logistica Empresarial;A;40;08;1;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20107;DAAD;00103;Taller de Habilidades I;A;10;01;3;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20119;DAAC;00200;Contabilidad Financiera I;A;30;02;1;F;1800;1930;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20120;DAAC;00200;Contabilidad Financiera I;A;30;02;1;D;1430;1600;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20120;DAAC;00200;Contabilidad Financiera I;A;30;02;1;D;1430;1600;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20121;DAAC;00200;Contabilidad Financiera I;A;30;02;1;F;1800;1930;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20121;DAAC;00200;Contabilidad Financiera I;A;30;02;1;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20124;DAAC;00300;Contabilidad Financiera Ii;A;45;03;1;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20124;DAAC;00300;Contabilidad Financiera Ii;A;45;03;1;F;1800;1930;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20125;DAAC;00400;Legislacion De Negocios;A;30;04;1;F;1800;1930;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20125;DAAC;00400;Legislacion De Negocios;A;30;04;1;G;1945;2115;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20126;DAAC;00400;Legislacion De Negocios;A;30;04;1;G;1945;2115;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20127;DAAC;00401;Costos Y Presupuestos;A;30;04;1;F;1800;1930;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20128;DAAC;00401;Costos Y Presupuestos;A;30;04;1;F;1800;1930;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20128;DAAC;00401;Costos Y Presupuestos;A;30;04;1;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20130;DAAC;00402;Contabilidad Ii;A;45;04;2;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20130;DAAC;00402;Contabilidad Ii;A;45;04;2;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20130;DAAC;00402;Contabilidad Ii;A;45;04;2;D;1430;1600;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20131;DAAC;00600;Costos Ii;A;45;06;2;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20131;DAAC;00600;Costos Ii;A;45;06;2;G;1945;2115;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20137;DAAC;00803;Auditoria De Gestion;A;45;08;2;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20137;DAAC;00803;Auditoria De Gestion;A;45;08;2;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20139;EAPS;00204;Psicologia Social;A;80;02;1;D;1430;1600;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20139;EAPS;00204;Psicologia Social;A;80;02;1;E;1615;1745;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20140;EAPS;00401;Psicopatologia 1;A;80;04;1;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20140;EAPS;00401;Psicopatologia 1;A;80;04;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20141;EAPS;00401;Psicopatologia 1;A;26;04;1;F;1800;1930;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20142;EAPS;00401;Psicopatologia 1;A;26;04;1;G;1945;2115;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20143;EAPS;00402;Psicologia Social Contemporane;A;40;04;1;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;HIBR;;
202520;20143;EAPS;00402;Psicologia Social Contemporane;A;40;04;1;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20144;EAPS;00403;Psicologia Organizacional;A;80;04;1;D;1430;1600;18-08-2025;19-12-2025;;;Y;;;;;;HIBR;;
202520;20144;EAPS;00403;Psicologia Organizacional;A;80;04;1;E;1615;1745;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20145;EAPS;00400;Psicologia Del Aprendizaje;A;40;04;1;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;TMTC;;
202520;20145;EAPS;00400;Psicologia Del Aprendizaje;A;40;04;1;E;1615;1745;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20146;EAPS;00200;Teorias Y Sistemas Psicologico;A;38;02;1;F;1800;1930;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20146;EAPS;00200;Teorias Y Sistemas Psicologico;A;38;02;1;G;1945;2115;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20147;DAMA;00132;Matematica I;A;65;01;3;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20147;DAMA;00132;Matematica I;A;65;01;3;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20147;DAMA;00132;Matematica I;A;65;01;3;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20147;DAMA;00132;Matematica I;A;65;01;3;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20148;DAMA;00134;Algebra;A;20;01;1;E;1615;1745;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20148;DAMA;00134;Algebra;A;20;01;1;E;1615;1745;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20148;DAMA;00134;Algebra;A;20;01;1;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20149;EAPS;00202;Filosofia De Las Ciencias;A;38;02;1;E;1615;1745;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20149;EAPS;00202;Filosofia De Las Ciencias;A;38;02;1;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20150;DAMA;00202;Matematica Ii;A;80;02;3;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20150;DAMA;00202;Matematica Ii;A;80;02;3;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20150;DAMA;00202;Matematica Ii;A;80;02;3;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20150;DAMA;00202;Matematica Ii;A;80;02;3;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20151;DAMA;00202;Matematica Ii;A;80;02;3;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20151;DAMA;00202;Matematica Ii;A;80;02;3;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20151;DAMA;00202;Matematica Ii;A;80;02;3;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20151;DAMA;00202;Matematica Ii;A;80;02;3;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20152;EAPS;00203;Bases Biologicas Del Comportam;A;80;02;1;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;HIBR;;
202520;20152;EAPS;00203;Bases Biologicas Del Comportam;A;80;02;1;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20153;DAMA;00204;Calculo Diferencial E Integral;A;30;02;1;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20153;DAMA;00204;Calculo Diferencial E Integral;A;30;02;1;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20153;DAMA;00204;Calculo Diferencial E Integral;A;30;02;1;E;1615;1745;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20155;DAMA;00240;Calculo Integral;A;5;02;2;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20155;DAMA;00240;Calculo Integral;A;5;02;2;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20155;DAMA;00240;Calculo Integral;A;5;02;2;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20156;DAMA;00304;Matematicas Iii;A;70;03;1;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20156;DAMA;00304;Matematicas Iii;A;70;03;1;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20156;DAMA;00304;Matematicas Iii;A;70;03;1;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20156;DAMA;00304;Matematicas Iii;A;70;03;1;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20157;DAMA;00306;Calculo En Multiples Variables;A;20;03;1;D;1430;1600;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20157;DAMA;00306;Calculo En Multiples Variables;A;20;03;1;D;1430;1600;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20157;DAMA;00306;Calculo En Multiples Variables;A;20;03;1;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20158;DAMA;00307;Ecuaciones Diferenciales;A;25;03;1;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA025;45
202520;20158;DAMA;00307;Ecuaciones Diferenciales;A;25;03;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA025;45
202520;20159;DAMA;00404;Ecuaciones Diferenciales;A;20;04;2;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA025;45
202520;20159;DAMA;00404;Ecuaciones Diferenciales;A;20;04;2;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA025;45
202520;20160;DAMA;00408;Calculo Vectorial;A;30;04;1;D;1430;1600;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20160;DAMA;00408;Calculo Vectorial;A;30;04;1;E;1615;1745;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20160;DAMA;00408;Calculo Vectorial;A;30;04;1;F;1800;1930;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20161;DAMA;02101;Matematicas 2;A;80;02;1;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20161;DAMA;02101;Matematicas 2;A;80;02;1;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20161;DAMA;02101;Matematicas 2;A;80;02;1;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20161;DAMA;02101;Matematicas 2;A;80;02;1;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20162;DAMA;02152;Calculo;A;80;02;1;D;1430;1600;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20162;DAMA;02152;Calculo;A;80;02;1;D;1430;1600;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20162;DAMA;02152;Calculo;A;80;02;1;E;1615;1745;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20163;DAMA;03101;Matematicas 3;A;40;03;1;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20163;DAMA;03101;Matematicas 3;A;40;03;1;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20164;EAPS;00601;Eval.y Psicodiagnostico Adulto;A;80;06;1;E;1615;1745;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20164;EAPS;00601;Eval.y Psicodiagnostico Adulto;A;80;06;1;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20165;EAPS;00601;Eval.y Psicodiagnostico Adulto;A;26;06;1;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20166;EAPS;00601;Eval.y Psicodiagnostico Adulto;A;26;06;1;E;1615;1745;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20167;EAPS;00602;Psicologia Educacional 1;A;80;06;1;D;1430;1600;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20167;EAPS;00602;Psicologia Educacional 1;A;80;06;1;E;1615;1745;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20168;EAPS;00604;Formulacion Y Gestion De Proye;A;80;06;1;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20169;EAPS;00604;Formulacion Y Gestion De Proye;A;26;06;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20169;EAPS;00604;Formulacion Y Gestion De Proye;A;26;06;1;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20170;EAPS;00604;Formulacion Y Gestion De Proye;A;26;06;1;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20170;EAPS;00604;Formulacion Y Gestion De Proye;A;26;06;1;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20172;EAAR;00100;Patrimonio 1: Historia, Teoria;A;30;01;1;D;1430;1600;18-09-2025;19-12-2025;;;;;Y;;;;;;
202520;20172;EAAR;00100;Patrimonio 1: Historia, Teoria;A;30;01;1;E;1615;1745;18-09-2025;19-12-2025;;;;;Y;;;;;;
202520;20194;EAAR;00206;Tecnologia Y Construccion 1 :;A;45;02;1;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20194;EAAR;00206;Tecnologia Y Construccion 1 :;A;45;02;1;G;1945;2115;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20196;EAAR;00900;Tecnologia Y Construccion 8 :;A;25;09;1;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20196;EAAR;00900;Tecnologia Y Construccion 8 :;A;25;09;1;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20199;EAAR;00805;Urbanismo 2;A;35;08;1;E;1615;1745;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20199;EAAR;00805;Urbanismo 2;A;35;08;1;F;1800;1930;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20206;EAAR;00308;Tecnologia Y Construccion 2 :;A;45;03;1;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20206;EAAR;00308;Tecnologia Y Construccion 2 :;A;45;03;1;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20214;EAAR;00406;Hombre Entorno 4 : Materia Y E;A;50;04;1;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20214;EAAR;00406;Hombre Entorno 4 : Materia Y E;A;50;04;1;G;1945;2115;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20218;EAAR;00604;Patrimonio 6 : Contexto;A;45;06;1;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20218;EAAR;00604;Patrimonio 6 : Contexto;A;45;06;1;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20220;EAAR;00408;Practica;A;45;04;1;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20220;EAAR;00408;Practica;A;45;04;1;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20220;EAAR;00408;Practica;A;45;04;1;E;1615;1745;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20222;EAAR;00508;Tecnologia Y Construccion 4 :;A;20;05;1;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20222;EAAR;00508;Tecnologia Y Construccion 4 :;A;20;05;1;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20227;EAPS;00818;Psicologia Juridica Y Forense;A;30;08;1;F;1800;1930;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20228;EAPS;00818;Psicologia Juridica Y Forense;A;31;08;1;G;1945;2115;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20231;EAPS;00825;Psicoterapia Adulto;A;25;08;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20231;EAPS;00825;Psicoterapia Adulto;A;25;08;1;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20238;DACF;00201;Biología;A;32;02;1;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20239;DACF;00202;Introduccion A La Farmacia II;A;32;02;1;D;1430;1600;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20239;DACF;00202;Introduccion A La Farmacia II;A;32;02;1;E;1615;1745;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20254;DACF;00202;Introduccion A La Farmacia II;A;32;02;1;D;1430;1600;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20254;DACF;00202;Introduccion A La Farmacia II;A;32;02;1;E;1615;1745;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20255;DACF;00203;Química Farmacéutica Gral. II;A;50;02;1;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20255;DACF;00203;Química Farmacéutica Gral. II;A;50;02;1;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20255;DACF;00203;Química Farmacéutica Gral. II;A;50;02;1;E;1615;1745;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20260;DACF;00203;Química Farmacéutica Gral. II;A;60;02;1;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20261;DACF;00204;Biofisica;A;38;02;1;F;1800;1930;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20262;DACF;00401;Bioquímica;A;53;04;1;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20262;DACF;00401;Bioquímica;A;53;04;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20263;DACF;00401;Bioquímica;A;26;04;1;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20266;DACF;00402;Fisiopatologia Ii;A;60;04;1;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20266;DACF;00402;Fisiopatologia Ii;A;60;04;1;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20267;DACF;00402;Fisiopatologia Ii;A;20;04;1;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20272;DATE;01204;Ética y Moral Profesional;A;40;04;49;E;1615;1745;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20273;DATE;01204;Ética y Moral Profesional;A;40;04;49;F;1800;1930;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20274;DATE;01204;Ética y Moral Profesional;A;40;04;49;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20275;DATE;01204;Ética y Moral Profesional;A;40;04;49;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20276;DACF;00403;Química Farmacéutica Org II;A;50;04;1;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20276;DACF;00403;Química Farmacéutica Org II;A;50;04;1;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20276;DACF;00403;Química Farmacéutica Org II;A;50;04;1;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20277;DATE;01204;Ética y Moral Profesional;A;40;04;49;F;1800;1930;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20278;DATE;01204;Ética y Moral Profesional;A;40;04;49;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20281;DACF;00404;Inmunologia;A;48;04;1;F;1800;1930;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20282;DACF;00404;Inmunologia;A;28;04;1;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20283;DACF;00405;Analítica Farmacéutica;A;70;04;1;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20283;DACF;00405;Analítica Farmacéutica;A;70;04;1;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20285;DACF;00405;Analítica Farmacéutica;A;70;04;1;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20286;DACF;00601;Farmacoquimica I;A;58;06;1;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20286;DACF;00601;Farmacoquimica I;A;58;06;1;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20286;DACF;00601;Farmacoquimica I;A;58;06;1;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20288;DACF;00602;Tecnología Farmacéutica I;A;36;06;1;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20288;DACF;00602;Tecnología Farmacéutica I;A;36;06;1;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20291;DACF;00602;Tecnología Farmacéutica I;A;36;06;1;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20292;DACF;00603;Farmacologia Ii;A;50;06;1;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20292;DACF;00603;Farmacologia Ii;A;50;06;1;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20292;DACF;00603;Farmacologia Ii;A;50;06;1;D;1430;1600;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20293;DACF;00603;Farmacologia Ii;A;25;06;1;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;20294;DACF;00604;Bioquímica Clínica;A;40;06;1;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20295;DACF;00604;Bioquímica Clínica;A;40;06;1;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20298;DACF;00605;Marketing Farmaceutico;A;60;06;1;F;1800;1930;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20299;DACF;00605;Marketing Farmaceutico;A;60;06;1;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20300;DACF;00802;Farmacia Clínica;A;60;08;1;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;20300;DACF;00802;Farmacia Clínica;A;60;08;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;20300;DACF;00802;Farmacia Clínica;A;60;08;1;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20302;DACF;00804;Farmacognosia;A;40;08;1;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20302;DACF;00804;Farmacognosia;A;40;08;1;D;1430;1600;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;20305;DACF;00806;Legislacion Farmaceutica;A;33;08;1;F;1800;1930;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;20314;DACF;00801;Bioestadistica;A;60;08;1;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
